persone.controllate, persone.sanzionate, persone.denunciateFalseDichiarazione, persone.denunciateQuarantena, attivita.controllate, attivita.sanzionate, attivita.chiusuraProvvisoria, attivita.chiusuraTotale
58487, 233, 0, 10, 7150, 25, 4, 3
